relative_path,status,cx,cy,r,elapsed_ms
082/R/S1082R06.jpg,ok,148.20,145.80,45.60,52.8
084/R/S1084R02.jpg,ok,147.00,153.00,29.04,7.5
083/L/S1083L03.jpg,ok,156.60,132.60,30.12,46.8
084/R/S1084R03.jpg,ok,162.60,168.60,38.52,8.0
083/L/S1083L02.jpg,ok,172.20,126.60,37.56,48.8
084/R/S1084R05.jpg,ok,156.60,162.60,42.24,8.0
083/L/S1083L01.jpg,ok,174.60,142.20,41.04,54.8
083/L/S1083L06.jpg,ok,150.60,144.60,42.24,54.8
085/L/S1085L01.jpg,ok,160.20,123.00,49.92,8.0
083/L/S1083L05.jpg,ok,161.40,141.00,41.04,7.8
085/L/S1085L03.jpg,ok,148.20,123.00,46.56,8.0
083/R/S1083R01.jpg,ok,172.20,151.80,43.44,55.1
085/L/S1085L05.jpg,ok,150.60,150.60,47.64,10.0
085/L/S1085L07.jpg,ok,159.00,111.00,48.72,8.0
083/R/S1083R03.jpg,ok,166.20,136.20,44.88,56.8
083/R/S1083R02.jpg,ok,177.00,139.80,43.80,58.8
085/R/S1085R03.jpg,ok,139.80,165.00,51.60,7.8
085/R/S1085R01.jpg,ok,168.60,126.60,35.40,9.8
084/L/S1084L01.jpg,ok,172.20,163.80,44.04,53.1
083/R/S1083R04.jpg,ok,168.60,138.60,44.76,58.8
085/R/S1085R05.jpg,ok,156.60,117.00,52.44,8.0
086/L/S1086L01.jpg,ok,163.80,139.80,45.24,7.8
084/L/S1084L02.jpg,ok,174.60,162.60,44.16,62.8
084/L/S1084L06.jpg,ok,177.00,172.20,52.20,52.8
084/L/S1084L05.jpg,ok,174.60,171.00,53.04,60.8
084/L/S1084L07.jpg,ok,166.20,165.00,51.96,52.8
086/L/S1086L05.jpg,ok,162.60,138.60,50.16,9.8
084/L/S1084L04.jpg,ok,172.20,157.80,45.96,64.8
084/R/S1084R01.jpg,ok,149.40,162.60,38.52,56.8
084/R/S1084R04.jpg,ok,144.60,150.60,43.08,55.6
086/R/S1086R04.jpg,ok,184.20,143.40,56.28,7.8
086/R/S1086R06.jpg,ok,178.20,144.60,49.20,9.8
084/R/S1084R06.jpg,ok,144.60,157.80,41.16,55.3
084/R/S1084R07.jpg,ok,149.40,160.20,40.92,55.3
086/R/S1086R07.jpg,ok,180.60,138.60,50.88,7.8
087/L/S1087L02.jpg,ok,126.60,123.00,47.40,8.0
086/R/S1086R03.jpg,ok,174.60,143.40,53.28,15.8
087/L/S1087L03.jpg,ok,153.00,159.00,47.28,9.8
085/L/S1085L02.jpg,ok,192.60,129.00,48.00,63.1
087/L/S1087L04.jpg,ok,144.60,144.60,46.08,7.8
087/L/S1087L07.jpg,ok,185.40,162.60,45.12,6.0
085/L/S1085L04.jpg,ok,142.20,160.20,45.48,65.1
085/L/S1085L06.jpg,ok,171.00,115.80,52.08,65.1
085/R/S1085R02.jpg,ok,168.60,132.60,52.20,63.1
087/R/S1087R05.jpg,ok,180.60,174.60,49.56,6.0
085/R/S1085R07.jpg,ok,202.20,149.40,51.48,8.0
087/R/S1087R06.jpg,ok,174.60,167.40,50.28,6.0
085/R/S1085R04.jpg,ok,159.00,139.80,54.72,63.1
083/R/S1083R05.jpg,ok,157.80,143.40,44.16,114.2
085/R/S1085R06.jpg,ok,198.60,135.00,52.80,61.1
088/L/S1088L03.jpg,ok,163.80,153.00,46.56,7.8
088/L/S1088L06.jpg,ok,168.60,149.40,43.32,6.0
086/L/S1086L03.jpg,ok,171.00,135.00,47.88,63.1
086/L/S1086L02.jpg,ok,153.00,132.60,48.00,64.1
088/L/S1088L07.jpg,ok,160.20,142.20,41.52,11.0
088/R/S1088R02.jpg,ok,135.00,138.60,47.88,9.0
086/L/S1086L06.jpg,ok,132.60,138.60,47.88,60.3
086/L/S1086L04.jpg,ok,161.40,138.60,49.20,66.1
086/R/S1086R01.jpg,ok,160.20,143.40,48.84,65.4
086/R/S1086R02.jpg,ok,150.60,137.40,49.44,63.4
088/R/S1088R05.jpg,ok,168.60,150.60,49.80,8.0
087/L/S1087L06.jpg,ok,153.00,153.00,46.92,49.8
087/L/S1087L01.jpg,ok,191.40,138.60,47.64,59.6
089/L/S1089L03.jpg,ok,162.60,141.00,51.48,8.0
087/R/S1087R01.jpg,ok,138.60,150.60,49.08,51.8
087/L/S1087L05.jpg,ok,202.20,142.20,45.24,51.8
087/R/S1087R02.jpg,ok,174.60,159.00,49.56,8.0
089/L/S1089L05.jpg,ok,147.00,153.00,49.32,7.8
087/R/S1087R03.jpg,ok,141.00,154.20,47.04,51.6
088/L/S1088L01.jpg,ok,159.00,156.60,46.44,7.8
087/R/S1087R04.jpg,ok,153.00,159.00,51.36,53.6
088/L/S1088L02.jpg,ok,174.60,148.20,45.96,47.6
089/R/S1089R05.jpg,ok,171.00,139.80,51.36,10.0
088/L/S1088L05.jpg,ok,177.00,138.60,45.36,45.8
088/L/S1088L04.jpg,ok,174.60,153.00,44.88,47.6
089/R/S1089R07.jpg,ok,159.00,168.60,52.08,7.8
090/L/S1090L01.jpg,ok,156.60,148.20,43.32,9.8
088/R/S1088R03.jpg,ok,177.00,159.00,47.40,47.6
090/L/S1090L02.jpg,ok,180.60,150.60,43.32,9.8
088/R/S1088R04.jpg,ok,167.40,153.00,50.28,46.6
088/R/S1088R06.jpg,ok,163.80,174.60,47.88,43.6
088/R/S1088R01.jpg,ok,136.20,148.20,45.84,59.4
088/R/S1088R07.jpg,ok,159.00,159.00,49.20,51.3
090/R/S1090R01.jpg,ok,162.60,141.00,46.32,11.8
089/L/S1089L01.jpg,ok,132.60,174.60,47.04,51.3
089/L/S1089L02.jpg,ok,159.00,156.60,50.04,47.3
090/R/S1090R04.jpg,ok,162.60,150.60,46.08,9.8
086/R/S1086R05.jpg,ok,186.60,138.60,49.08,61.4
090/R/S1090R05.jpg,ok,162.60,141.00,48.36,10.0
090/R/S1090R06.jpg,ok,174.60,150.60,45.96,10.0
089/L/S1089L04.jpg,ok,162.60,156.60,50.88,55.3
089/L/S1089L06.jpg,ok,168.60,153.00,49.80,55.1
089/R/S1089R03.jpg,ok,168.60,150.60,53.16,53.3
089/R/S1089R02.jpg,ok,156.60,138.60,54.36,53.3
089/R/S1089R01.jpg,ok,138.60,162.60,54.00,53.3
089/R/S1089R04.jpg,ok,183.00,150.60,53.28,53.3
089/R/S1089R06.jpg,ok,168.60,150.60,55.08,53.3
092/L/S1092L02.jpg,ok,168.60,180.60,41.40,7.8
090/L/S1090L03.jpg,ok,167.40,144.60,40.92,55.1
092/L/S1092L01.jpg,ok,180.60,159.00,51.96,9.8
092/L/S1092L03.jpg,ok,174.60,168.60,53.52,8.0
090/L/S1090L06.jpg,ok,168.60,162.60,43.32,53.3
090/L/S1090L05.jpg,ok,160.20,138.60,42.36,53.3
090/L/S1090L07.jpg,ok,144.60,138.60,39.60,53.3
090/L/S1090L04.jpg,ok,186.60,150.60,41.64,61.3
090/R/S1090R02.jpg,ok,154.20,141.00,45.48,51.3
090/R/S1090R07.jpg,ok,180.60,162.60,46.56,47.6
091/L/S1091L02.jpg,ok,156.60,173.40,54.60,45.6
092/R/S1092R02.jpg,ok,156.60,147.00,47.16,8.0
091/L/S1091L01.jpg,ok,162.60,165.00,55.32,47.6
090/R/S1090R03.jpg,ok,172.20,136.20,45.12,57.3
091/L/S1091L03.jpg,ok,136.20,163.80,54.12,45.6
092/R/S1092R04.jpg,ok,147.00,162.60,51.36,7.8
092/R/S1092R05.jpg,ok,123.00,162.60,50.40,7.8
092/R/S1092R06.jpg,ok,153.00,162.60,53.40,7.8
092/R/S1092R07.jpg,ok,135.00,168.60,49.56,7.8
092/R/S1092R09.jpg,ok,142.20,172.20,41.28,8.0
092/R/S1092R08.jpg,ok,126.60,162.60,44.52,7.8
093/L/S1093L01.jpg,ok,135.00,155.40,51.72,8.0
089/L/S1089L07.jpg,ok,171.00,132.60,49.56,102.9
092/R/S1092R10.jpg,ok,161.40,150.60,41.88,8.0
091/R/S1091R01.jpg,ok,153.00,165.00,46.92,67.1
091/R/S1091R03.jpg,ok,155.40,147.00,49.56,65.4
091/R/S1091R05.jpg,ok,174.60,159.00,49.08,67.4
091/R/S1091R02.jpg,ok,171.00,149.40,45.00,71.1
093/L/S1093L07.jpg,ok,129.00,160.20,45.00,9.8
091/R/S1091R04.jpg,ok,183.00,135.00,47.88,71.4
091/R/S1091R06.jpg,ok,183.00,168.60,48.12,71.4
092/L/S1092L05.jpg,ok,162.60,165.00,50.64,57.6
093/R/S1093R01.jpg,ok,153.00,153.00,47.88,9.8
093/R/S1093R02.jpg,ok,150.60,138.60,47.04,7.8
093/R/S1093R04.jpg,ok,168.60,153.00,45.12,7.8
093/R/S1093R05.jpg,ok,156.60,156.60,46.56,7.8
093/R/S1093R03.jpg,ok,123.00,150.60,46.32,7.8
093/R/S1093R07.jpg,ok,168.60,148.20,44.52,8.0
093/R/S1093R08.jpg,ok,167.40,156.60,45.00,8.0
092/L/S1092L07.jpg,ok,161.40,177.00,46.20,65.3
092/L/S1092L09.jpg,ok,166.20,184.20,44.04,63.3
092/L/S1092L06.jpg,ok,183.00,159.00,47.88,79.1
094/L/S1094L02.jpg,ok,183.00,147.00,47.52,9.8
092/L/S1092L04.jpg,ok,177.00,159.00,51.60,85.1
092/L/S1092L08.jpg,ok,168.60,179.40,43.92,75.1
092/L/S1092L10.jpg,ok,150.60,180.60,40.56,73.1
093/L/S1093L03.jpg,ok,159.00,150.60,49.20,55.3
092/R/S1092R03.jpg,ok,144.60,162.60,57.24,73.1
093/L/S1093L02.jpg,ok,138.60,156.60,48.24,55.3
092/R/S1092R01.jpg,ok,153.00,147.00,47.76,78.9
094/R/S1094R03.jpg,ok,172.20,131.40,45.48,7.8
093/L/S1093L04.jpg,ok,148.20,154.20,50.40,59.1
093/L/S1093L10.jpg,ok,141.00,156.60,48.00,57.3
093/L/S1093L08.jpg,ok,138.60,156.60,47.88,57.3
093/L/S1093L05.jpg,ok,153.00,162.60,51.96,61.1
093/L/S1093L09.jpg,ok,138.60,156.60,47.76,59.3
095/L/S1095L01.jpg,ok,180.60,156.60,35.88,6.0
093/L/S1093L06.jpg,ok,137.40,138.60,47.88,61.1
095/L/S1095L04.jpg,ok,167.40,136.20,37.08,7.8
095/L/S1095L05.jpg,ok,169.80,139.80,35.88,7.5
093/R/S1093R09.jpg,ok,151.80,186.60,45.12,44.8
095/L/S1095L06.jpg,ok,171.00,153.00,37.56,7.5
095/R/S1095R03.jpg,ok,209.40,144.60,38.16,7.5
095/L/S1095L07.jpg,ok,165.00,141.00,26.88,9.5
094/L/S1094L03.jpg,ok,160.20,145.80,45.24,48.8
094/L/S1094L01.jpg,ok,157.80,160.20,44.88,50.8
095/R/S1095R06.jpg,ok,198.60,132.60,41.04,8.0
094/L/S1094L05.jpg,ok,172.20,150.60,42.48,53.1
094/L/S1094L04.jpg,ok,153.00,143.40,43.68,55.1
096/L/S1096L03.jpg,ok,153.00,156.60,31.20,6.0
094/R/S1094R02.jpg,ok,150.60,123.00,46.68,47.1
094/L/S1094L06.jpg,ok,169.80,136.20,44.04,55.1
096/L/S1096L04.jpg,ok,168.60,141.00,31.92,6.0
094/R/S1094R01.jpg,ok,173.40,125.40,46.32,53.1
094/L/S1094L07.jpg,ok,174.60,142.20,45.12,60.8
094/R/S1094R04.jpg,ok,171.00,114.60,49.08,54.8
096/R/S1096R02.jpg,ok,198.60,142.20,34.80,8.0
094/R/S1094R06.jpg,ok,160.20,123.00,45.60,53.1
094/R/S1094R07.jpg,ok,142.20,126.60,42.36,53.1
095/L/S1095L02.jpg,ok,171.00,162.60,37.32,51.1
096/R/S1096R05.jpg,ok,192.60,161.40,35.40,8.0
095/L/S1095L03.jpg,ok,196.20,141.00,25.08,51.1
094/R/S1094R05.jpg,ok,144.60,120.60,45.60,59.1
093/R/S1093R06.jpg,ok,163.80,132.60,45.48,60.8
096/R/S1096R07.jpg,ok,165.00,166.20,35.40,5.8
093/R/S1093R10.jpg,ok,150.60,138.60,45.00,46.8
097/L/S1097L02.jpg,ok,178.20,119.40,55.44,6.0
097/L/S1097L04.jpg,ok,168.60,126.60,51.72,8.0
097/L/S1097L06.jpg,ok,156.60,138.60,55.08,8.0
095/R/S1095R04.jpg,ok,184.20,143.40,42.36,51.6
095/R/S1095R02.jpg,ok,184.20,136.20,42.36,45.1
095/R/S1095R01.jpg,ok,178.20,142.20,42.72,60.8
097/R/S1097R02.jpg,ok,156.60,141.00,52.08,7.8
097/L/S1097L07.jpg,ok,156.60,117.00,52.80,7.8
095/R/S1095R05.jpg,ok,204.60,138.60,37.56,57.3
096/L/S1096L01.jpg,ok,174.60,150.60,31.92,55.3
097/R/S1097R07.jpg,ok,148.20,136.20,47.52,6.0
096/L/S1096L02.jpg,ok,167.40,136.20,32.64,55.3
098/L/S1098L02.jpg,ok,162.60,144.60,34.08,8.0
096/L/S1096L05.jpg,ok,165.00,153.00,29.88,49.3
095/R/S1095R07.jpg,ok,210.60,132.60,41.04,8.0
096/L/S1096L07.jpg,ok,177.00,162.60,30.48,51.1
096/L/S1096L06.jpg,ok,168.60,153.00,31.08,51.1
096/R/S1096R01.jpg,ok,180.60,144.60,35.28,10.0
098/L/S1098L06.jpg,ok,162.60,156.60,36.12,8.0
096/R/S1096R03.jpg,ok,183.00,132.60,26.04,55.3
096/R/S1096R06.jpg,ok,192.60,162.60,34.32,51.3
098/R/S1098R04.jpg,ok,162.60,144.60,35.52,6.0
098/R/S1098R03.jpg,ok,154.20,156.60,35.16,10.0
098/R/S1098R05.jpg,ok,156.60,150.60,39.24,9.8
099/L/S1099L01.jpg,ok,168.60,172.20,43.20,7.8
097/R/S1097R03.jpg,ok,144.60,129.00,51.84,45.3
099/L/S1099L03.jpg,ok,168.60,149.40,45.72,8.0
099/L/S1099L04.jpg,ok,162.60,166.20,43.80,8.0
097/L/S1097L03.jpg,ok,177.00,137.40,52.92,53.3
097/L/S1097L01.jpg,ok,162.60,135.00,57.00,8.0
097/R/S1097R04.jpg,ok,155.40,162.60,35.40,42.6
099/R/S1099R04.jpg,ok,175.80,147.00,47.16,7.0
099/R/S1099R05.jpg,ok,186.60,156.60,45.60,7.0
097/R/S1097R05.jpg,ok,156.60,138.60,49.80,49.6
097/R/S1097R06.jpg,ok,159.00,147.00,51.24,53.6
100/L/S1100L02.jpg,ok,162.60,144.60,51.36,8.0
100/L/S1100L01.jpg,ok,159.00,153.00,50.76,8.0
100/L/S1100L03.jpg,ok,159.00,135.00,47.76,8.0
098/L/S1098L01.jpg,ok,160.20,147.00,35.76,51.6
098/L/S1098L04.jpg,ok,160.20,148.20,34.56,59.3
100/L/S1100L04.jpg,ok,141.00,144.60,51.48,7.8
098/L/S1098L03.jpg,ok,160.20,157.80,33.60,61.4
100/L/S1100L06.jpg,ok,144.60,138.60,50.40,9.8
098/L/S1098L05.jpg,ok,174.60,156.60,34.44,55.6
098/L/S1098L07.jpg,ok,165.00,148.20,34.92,59.6
096/R/S1096R04.jpg,ok,193.80,151.80,34.56,106.9
098/R/S1098R01.jpg,ok,156.60,150.60,37.20,61.4
100/R/S1100R07.jpg,ok,162.60,156.60,48.24,9.8
098/R/S1098R02.jpg,ok,166.20,142.20,35.04,61.4
100/R/S1100R05.jpg,ok,156.60,138.60,49.20,9.8
098/R/S1098R06.jpg,ok,168.60,150.60,37.68,61.4
101/L/S1101L02.jpg,ok,183.00,153.00,46.32,7.8
099/L/S1099L02.jpg,ok,167.40,171.00,47.16,7.8
099/R/S1099R01.jpg,ok,156.60,148.20,48.24,9.0
099/R/S1099R03.jpg,ok,162.60,162.60,48.84,55.6
097/R/S1097R01.jpg,ok,150.60,142.20,57.72,100.9
099/R/S1099R02.jpg,ok,168.60,153.00,47.16,57.6
099/R/S1099R07.jpg,ok,177.00,153.00,48.36,49.3
099/R/S1099R06.jpg,ok,171.00,162.60,50.28,51.3
097/L/S1097L05.jpg,ok,165.00,141.00,53.76,112.7
100/L/S1100L05.jpg,ok,156.60,148.20,48.72,45.3
101/R/S1101R05.jpg,ok,162.60,132.60,52.92,6.0
100/R/S1100R02.jpg,ok,155.40,141.00,51.12,43.3
100/R/S1100R01.jpg,ok,159.00,147.00,52.32,9.8
100/R/S1100R03.jpg,ok,161.40,148.20,51.84,6.0
100/L/S1100L07.jpg,ok,153.00,147.00,48.72,47.3
102/L/S1102L02.jpg,ok,179.40,145.80,38.16,7.8
102/L/S1102L06.jpg,ok,166.20,155.40,35.76,6.0
101/L/S1101L01.jpg,ok,180.60,148.20,44.76,43.3
100/R/S1100R04.jpg,ok,160.20,144.60,52.20,51.3
101/L/S1101L04.jpg,ok,180.60,162.60,39.36,39.6
101/L/S1101L03.jpg,ok,171.00,143.40,40.68,39.6
102/R/S1102R03.jpg,ok,174.60,160.20,41.52,8.0
101/L/S1101L06.jpg,ok,171.00,139.80,45.36,37.6
101/L/S1101L05.jpg,ok,174.60,154.20,44.04,41.3
101/L/S1101L07.jpg,ok,162.60,141.00,45.96,7.8
102/R/S1102R07.jpg,ok,192.60,150.60,39.48,7.8
101/R/S1101R01.jpg,ok,151.80,143.40,56.76,47.3
103/L/S1103L01.jpg,ok,159.00,144.60,46.44,8.0
101/R/S1101R04.jpg,ok,174.60,142.20,52.44,43.3
101/R/S1101R02.jpg,ok,163.80,135.00,50.28,49.3
103/L/S1103L04.jpg,ok,150.60,148.20,44.76,8.0
101/R/S1101R03.jpg,ok,171.00,144.60,50.52,51.3
102/L/S1102L01.jpg,ok,179.40,156.60,37.08,41.6
101/R/S1101R07.jpg,ok,147.00,141.00,50.28,43.6
102/L/S1102L04.jpg,ok,186.60,150.60,39.96,43.6
103/R/S1103R04.jpg,ok,174.60,154.20,40.44,8.0
103/R/S1103R03.jpg,ok,167.40,130.20,45.24,8.0
102/L/S1102L03.jpg,ok,172.20,131.40,37.80,47.6
102/L/S1102L05.jpg,ok,177.00,154.20,38.64,45.8
103/R/S1103R06.jpg,ok,162.60,144.60,43.56,8.0
102/L/S1102L07.jpg,ok,156.60,150.60,32.16,45.8
104/L/S1104L01.jpg,ok,171.00,173.40,51.48,7.8
100/R/S1100R06.jpg,ok,160.20,136.20,51.84,88.9
104/L/S1104L05.jpg,ok,180.60,167.40,50.16,12.0
102/R/S1102R01.jpg,ok,172.20,172.20,41.64,57.6
102/R/S1102R04.jpg,ok,180.60,150.60,40.68,51.6
102/R/S1102R02.jpg,ok,180.60,149.40,40.44,55.6
102/R/S1102R05.jpg,ok,173.40,167.40,40.32,47.6
103/L/S1103L02.jpg,ok,162.60,138.60,42.72,41.8
103/L/S1103L05.jpg,ok,174.60,126.60,42.72,39.8
103/L/S1103L03.jpg,ok,172.20,148.20,42.72,41.8
102/R/S1102R06.jpg,ok,144.60,162.60,42.12,49.6
103/L/S1103L06.jpg,ok,155.40,132.60,40.80,47.6
103/R/S1103R02.jpg,ok,162.60,132.60,41.52,41.6
103/R/S1103R01.jpg,ok,166.20,132.60,34.32,47.6
103/L/S1103L07.jpg,ok,180.60,137.40,38.88,49.6
104/R/S1104R09.jpg,ok,126.60,162.60,43.20,7.8
104/R/S1104R07.jpg,ok,132.60,179.40,38.40,11.8
103/R/S1103R07.jpg,ok,156.60,144.60,43.20,43.3
104/R/S1104R10.jpg,ok,144.60,192.60,43.08,6.0
104/L/S1104L03.jpg,ok,162.60,150.60,49.80,35.6
104/L/S1104L04.jpg,ok,147.00,171.00,45.96,37.6
105/L/S1105L01.jpg,ok,173.40,148.20,41.40,8.0
105/L/S1105L02.jpg,ok,168.60,155.40,41.52,6.0
105/L/S1105L03.jpg,ok,179.40,154.20,42.72,8.0
104/L/S1104L06.jpg,ok,144.60,162.60,30.96,47.3
104/L/S1104L07.jpg,ok,147.00,159.00,49.56,45.3
104/L/S1104L08.jpg,ok,190.20,177.00,46.56,45.3
105/R/S1105R01.jpg,ok,167.40,159.00,51.96,7.8
104/R/S1104R02.jpg,ok,133.80,175.80,43.20,41.6
104/R/S1104R01.jpg,ok,168.60,174.60,40.80,45.3
105/R/S1105R06.jpg,ok,167.40,141.00,49.08,7.8
105/R/S1105R07.jpg,ok,150.60,144.60,40.20,7.8
106/L/S1106L01.jpg,ok,148.20,130.20,49.80,7.8
104/R/S1104R04.jpg,ok,141.00,171.00,46.56,47.3
104/R/S1104R05.jpg,ok,160.20,168.60,43.92,47.3
106/L/S1106L03.jpg,ok,171.00,165.00,51.72,6.0
104/R/S1104R03.jpg,ok,132.60,162.60,44.76,57.3
101/R/S1101R06.jpg,ok,162.60,153.00,48.84,132.5
103/R/S1103R05.jpg,ok,172.20,143.40,42.96,41.6
106/L/S1106L04.jpg,ok,177.00,150.60,49.32,9.8
104/R/S1104R06.jpg,ok,154.20,162.60,39.84,61.1
106/R/S1106R01.jpg,ok,171.00,138.60,48.00,7.8
106/R/S1106R02.jpg,ok,177.00,132.60,47.88,9.8
104/R/S1104R08.jpg,ok,148.20,192.60,43.68,62.6
106/R/S1106R05.jpg,ok,161.40,159.00,52.20,7.5
106/R/S1106R06.jpg,ok,147.00,133.80,52.56,8.0
105/L/S1105L04.jpg,ok,178.20,150.60,42.24,58.8
105/L/S1105L07.jpg,ok,190.20,142.20,45.00,7.8
105/L/S1105L05.jpg,ok,185.40,142.20,44.40,56.8
105/L/S1105L06.jpg,ok,190.20,155.40,42.84,56.8
107/L/S1107L01.jpg,ok,168.60,144.60,36.12,10.0
104/L/S1104L10.jpg,ok,166.20,183.00,49.44,49.3
105/R/S1105R04.jpg,ok,174.60,144.60,47.52,53.1
104/L/S1104L09.jpg,ok,162.60,186.60,48.12,51.3
105/R/S1105R02.jpg,ok,156.60,126.60,47.88,56.8
105/R/S1105R03.jpg,ok,147.00,130.20,47.04,8.0
104/L/S1104L02.jpg,ok,166.20,162.60,46.68,94.1
105/R/S1105R05.jpg,ok,139.80,147.00,47.04,55.1
107/L/S1107L07.jpg,ok,174.60,156.60,37.20,6.0
107/R/S1107R06.jpg,ok,163.80,155.40,43.68,9.8
106/R/S1106R07.jpg,ok,165.00,141.00,48.60,35.8
106/R/S1106R04.jpg,ok,156.60,138.60,48.96,39.3
106/R/S1106R03.jpg,ok,165.00,141.00,47.64,43.1
107/L/S1107L03.jpg,ok,159.00,144.60,39.48,35.8
107/L/S1107L02.jpg,ok,168.60,137.40,37.92,35.8
107/L/S1107L04.jpg,ok,171.00,111.00,31.44,33.8
107/L/S1107L05.jpg,ok,166.20,131.40,38.76,35.6
107/R/S1107R01.jpg,ok,156.60,132.60,44.76,31.5
108/R/S1108R03.jpg,ok,157.80,151.80,46.80,8.0
107/L/S1107L06.jpg,ok,156.60,143.40,38.16,33.5
108/R/S1108R04.jpg,ok,156.60,141.00,48.60,6.0
108/R/S1108R05.jpg,ok,174.60,144.60,49.32,8.0
107/R/S1107R04.jpg,ok,132.60,150.60,43.92,35.6
109/L/S1109L01.jpg,ok,162.60,132.60,60.48,7.8
107/R/S1107R03.jpg,ok,156.60,132.60,46.44,43.3
107/R/S1107R07.jpg,ok,151.80,162.60,47.40,39.3
109/L/S1109L04.jpg,ok,159.00,114.60,55.32,9.8
107/R/S1107R05.jpg,ok,151.80,142.20,45.72,41.3
107/R/S1107R02.jpg,ok,144.60,148.20,41.28,51.3
108/L/S1108L02.jpg,ok,144.60,138.60,42.24,41.6
108/L/S1108L01.jpg,ok,162.60,126.60,43.68,45.6
108/L/S1108L05.jpg,ok,160.20,136.20,42.00,8.0
106/L/S1106L02.jpg,ok,180.60,150.60,52.68,54.8
109/R/S1109R03.jpg,ok,186.60,132.60,61.56,9.8
106/L/S1106L05.jpg,ok,147.00,136.20,49.20,45.1
106/L/S1106L07.jpg,ok,166.20,144.60,46.92,47.1
108/L/S1108L03.jpg,ok,163.80,149.40,44.16,51.3
108/L/S1108L04.jpg,ok,173.40,141.00,48.84,51.3
106/L/S1106L06.jpg,ok,156.60,153.00,46.44,92.4
110/L/S1110L02.jpg,ok,167.40,162.60,37.56,8.0
110/L/S1110L03.jpg,ok,149.40,162.60,42.36,7.8
110/L/S1110L04.jpg,ok,153.00,180.60,39.24,5.8
108/L/S1108L06.jpg,ok,149.40,119.40,44.52,53.1
110/R/S1110R03.jpg,ok,160.20,120.60,28.08,6.0
108/R/S1108R02.jpg,ok,162.60,144.60,49.32,53.3
110/R/S1110R02.jpg,ok,172.20,138.60,46.08,9.8
108/R/S1108R01.jpg,ok,178.20,135.00,53.16,55.3
109/L/S1109L03.jpg,ok,180.60,130.20,58.56,46.3
110/R/S1110R05.jpg,ok,131.40,138.60,43.20,7.0
110/R/S1110R06.jpg,ok,150.60,132.60,42.24,7.0
110/R/S1110R07.jpg,ok,143.40,145.80,42.60,6.0
111/L/S1111L02.jpg,ok,174.60,123.00,45.24,9.0
111/L/S1111L04.jpg,ok,162.60,126.60,40.44,7.0
109/L/S1109L02.jpg,ok,156.60,120.60,59.04,55.3
109/L/S1109L06.jpg,ok,167.40,118.20,55.92,49.6
109/L/S1109L05.jpg,ok,165.00,144.60,56.16,53.6
109/R/S1109R05.jpg,ok,185.40,126.60,59.16,45.6
109/R/S1109R02.jpg,ok,186.60,132.60,60.48,7.8
109/R/S1109R01.jpg,ok,180.60,150.60,64.44,53.6
109/R/S1109R04.jpg,ok,166.20,132.60,63.60,53.3
111/R/S1111R04.jpg,ok,147.00,112.20,45.24,5.8
111/R/S1111R05.jpg,ok,148.20,124.20,45.72,7.8
109/R/S1109R06.jpg,ok,174.60,132.60,61.08,55.3
110/L/S1110L01.jpg,ok,177.00,153.00,39.24,53.6
109/R/S1109R07.jpg,ok,168.60,132.60,59.52,57.6
111/R/S1111R07.jpg,ok,150.60,131.40,46.20,6.0
110/L/S1110L05.jpg,ok,173.40,174.60,37.68,51.6
112/L/S1112L03.jpg,ok,192.60,120.60,33.00,7.8
112/L/S1112L05.jpg,ok,184.20,119.40,32.52,5.8
112/L/S1112L06.jpg,ok,198.60,123.00,29.52,5.8
110/L/S1110L07.jpg,ok,132.60,162.60,36.84,53.3
112/L/S1112L07.jpg,ok,190.20,114.60,31.68,4.0
110/L/S1110L06.jpg,ok,136.20,161.40,38.28,61.3
110/R/S1110R01.jpg,ok,190.20,127.80,45.48,61.3
112/R/S1112R01.jpg,ok,138.60,156.60,36.84,8.0
111/L/S1111L03.jpg,ok,163.80,132.60,42.36,5.0
110/R/S1110R04.jpg,ok,144.60,132.60,45.60,61.3
111/L/S1111L01.jpg,ok,156.60,126.60,44.28,52.3
111/L/S1111L06.jpg,ok,178.20,114.60,44.40,49.3
108/R/S1108R06.jpg,ok,162.60,132.60,50.16,106.7
113/L/S1113L02.jpg,ok,183.00,147.00,50.52,8.0
113/L/S1113L03.jpg,ok,174.60,132.60,43.08,6.0
111/L/S1111L07.jpg,ok,149.40,120.60,45.24,53.3
111/R/S1111R01.jpg,ok,160.20,137.40,48.84,6.0
111/L/S1111L05.jpg,ok,165.00,132.60,46.08,55.3
113/L/S1113L07.jpg,ok,192.60,144.60,42.60,6.0
113/L/S1113L06.jpg,ok,161.40,148.20,39.96,8.0
111/R/S1111R03.jpg,ok,156.60,135.00,48.12,57.1
111/R/S1111R02.jpg,ok,144.60,138.60,48.00,59.1
113/R/S1113R05.jpg,ok,162.60,126.60,49.08,6.0
111/R/S1111R06.jpg,ok,141.00,117.00,46.80,57.3
112/L/S1112L02.jpg,ok,196.20,127.80,33.48,51.3
112/L/S1112L04.jpg,ok,189.00,121.80,33.24,49.3
112/R/S1112R07.jpg,ok,202.20,119.40,36.84,37.6
112/R/S1112R03.jpg,ok,144.60,132.60,39.48,39.6
112/R/S1112R06.jpg,ok,198.60,120.60,39.36,7.8
112/R/S1112R02.jpg,ok,150.60,120.60,41.40,47.3
114/R/S1114R01.jpg,ok,147.00,129.00,37.68,6.0
